Date Time,p (mbar),T (degC),rh (%),wv (m/s),rain (mm)
03.12.2003 19:00:00,  998.57,    1.32,   99.60,    1.05,    0.00
03.12.2003 19:10:00,  998.59,    1.27,   99.50,    1.26,    0.00
03.12.2003 19:20:00,  998.70,    1.23,   99.60,    1.23,    0.00
03.12.2003 19:30:00,  998.73,    1.26,   99.70,    1.11,    0.00
03.12.2003 19:40:00,  998.75,    1.29,   99.70,    1.16,    0.00
03.12.2003 19:50:00,  998.85,    1.31,   99.70,    1.32,    0.00
03.12.2003 20:00:00,  998.92,    1.37,   99.80,    1.78,    0.00
03.12.2003 20:10:00,  998.99,    1.41,   99.90,    1.90,    0.00
03.12.2003 20:20:00,  999.03,    1.42,   99.90,    2.29,    0.00
03.12.2003 20:30:00,  999.09,    1.43,   99.90,    2.34,    0.00
03.12.2003 20:40:00,  999.12,    1.43,  100.00,    2.54,    0.00
03.12.2003 20:50:00,  999.20,    1.43,   99.90,    2.75,    0.00
03.12.2003 21:00:00,  999.29,    1.43,  100.00,    1.98,    0.00
03.12.2003 21:10:00,  999.31,    1.46,  100.00,    1.47,    0.00
03.12.2003 21:20:00,  999.33,    1.50,  100.00,    1.70,    0.00
03.12.2003 21:30:00,  999.34,    1.44,  100.00,    1.99,    0.00
03.12.2003 21:40:00,  999.36,    1.43,  100.00,    1.63,    0.00
03.12.2003 21:50:00,  999.37,    1.43,  100.00,    1.86,    0.00
03.12.2003 22:00:00,  999.42,    1.43,  100.00,    1.61,    0.00
03.12.2003 22:10:00,  999.36,    1.43,  100.00,    2.36,    0.00
03.12.2003 22:20:00,  999.40,    1.39,  100.00,    2.48,    0.00
03.12.2003 22:30:00,  999.45,    1.43,  100.00,    2.51,    0.00
03.12.2003 22:40:00,  999.54,    1.43,  100.00,    1.90,    0.00
03.12.2003 22:50:00,  999.46,    1.43,  100.00,    2.08,    0.00
03.12.2003 23:00:00,  999.45,    1.43,  100.00,    1.77,    0.00
03.12.2003 23:10:00,  999.40,    1.44,  100.00,    1.44,    0.00
03.12.2003 23:20:00,  999.33,    1.45,  100.00,    1.66,    0.00
03.12.2003 23:30:00,  999.43,    1.49,  100.00,    1.50,    0.00
03.12.2003 23:40:00,  999.45,    1.50,  100.00,    1.64,    0.00
03.12.2003 23:50:00,  999.51,    1.50,  100.00,    1.90,    0.00
04.12.2003 00:00:00,  999.47,    1.50,  100.00,    1.92,    0.00
04.12.2003 00:10:00,  999.45,    1.50,  100.00,    1.63,    0.00
04.12.2003 00:20:00,  999.45,    1.50,  100.00,    1.70,    0.00
04.12.2003 00:30:00,  999.44,    1.49,  100.00,    1.60,    0.00
04.12.2003 00:40:00,  999.39,    1.42,  100.00,    2.59,    0.00
04.12.2003 00:50:00,  999.32,    1.43,  100.00,    2.30,    0.00
04.12.2003 01:00:00,  999.32,    1.49,  100.00,    1.79,    0.00
04.12.2003 01:10:00,  999.27,    1.46,  100.00,    1.70,    0.00
04.12.2003 01:20:00,  999.29,    1.50,  100.00,    1.58,    0.00
04.12.2003 01:30:00,  999.20,    1.50,  100.00,    2.15,    0.00
04.12.2003 01:40:00,  999.22,    1.50,  100.00,    2.56,    0.00
04.12.2003 01:50:00,  999.20,    1.50,  100.00,    2.51,    0.00
04.12.2003 02:00:00,  999.22,    1.55,  100.00,    1.38,    0.00
04.12.2003 02:10:00,  999.37,    1.57,  100.00,    1.83,    0.00
04.12.2003 02:20:00,  999.45,    1.54,  100.00,    2.45,    0.00
04.12.2003 02:30:00,  999.50,    1.55,  100.00,    2.77,    0.00
04.12.2003 02:40:00,  999.50,    1.58,  100.00,    2.34,    0.00
04.12.2003 02:50:00,  999.51,    1.62,  100.00,    2.14,    0.00
04.12.2003 03:00:00,  999.44,    1.64,  100.00,    1.71,    0.00
04.12.2003 03:10:00,  999.44,    1.69,  100.00,    1.24,    0.00
04.12.2003 03:20:00,  999.35,    1.74,  100.00,    0.99,    0.00
04.12.2003 03:30:00,  999.34,    1.80,  100.00,    0.88,    0.00
04.12.2003 03:40:00,  999.32,    1.78,  100.00,    1.09,    0.00
04.12.2003 03:50:00,  999.24,    1.84,  100.00,    1.30,    0.00
04.12.2003 04:00:00,  999.23,    1.91,  100.00,    1.49,    0.00
04.12.2003 04:10:00,  999.20,    1.98,  100.00,    0.99,    0.00
04.12.2003 04:20:00,  999.16,    2.04,  100.00,    1.52,    0.00
04.12.2003 04:30:00,  999.17,    2.06,  100.00,    2.11,    0.00
04.12.2003 04:40:00,  999.07,    2.10,  100.00,    2.24,    0.00
04.12.2003 04:50:00,  999.06,    2.15,  100.00,    1.89,    0.00
04.12.2003 05:00:00,  999.05,    2.20,  100.00,    2.11,    0.00
04.12.2003 05:10:00,  998.97,    2.21,  100.00,    2.27,    0.00
04.12.2003 05:20:00,  998.93,    2.25,  100.00,    1.85,    0.00
04.12.2003 05:30:00,  999.05,    2.28,  100.00,    2.10,    0.00
04.12.2003 05:40:00,  999.09,    2.35,  100.00,    1.66,    0.00
04.12.2003 05:50:00,  998.97,    2.40,  100.00,    1.54,    0.00
04.12.2003 06:00:00,  998.96,    2.45,  100.00,    0.99,    0.00
04.12.2003 06:10:00,  998.95,    2.50,  100.00,    0.91,    0.00
04.12.2003 06:20:00,  998.95,    2.51,  100.00,    1.02,    0.00
04.12.2003 06:30:00,  999.01,    2.55,  100.00,    0.85,    0.00
04.12.2003 06:40:00,  999.00,    2.62,  100.00,    0.89,    0.00
04.12.2003 06:50:00,  998.96,    2.68,  100.00,    1.01,    0.00
04.12.2003 07:00:00,  998.95,    2.71,  100.00,    1.78,    0.00
04.12.2003 07:10:00,  999.01,    2.71,  100.00,    2.10,    0.00
04.12.2003 07:20:00,  998.94,    2.73,  100.00,    2.27,    0.00
04.12.2003 07:30:00,  998.98,    2.63,  100.00,    3.23,    0.00
04.12.2003 07:40:00,  999.01,    2.53,  100.00,    3.29,    0.00
04.12.2003 07:50:00,  999.03,    2.48,  100.00,    2.50,    0.00
04.12.2003 08:00:00,  999.08,    2.40,  100.00,    1.79,    0.00
04.12.2003 08:10:00,  999.14,    2.41,  100.00,    1.84,    0.00
04.12.2003 08:20:00,  999.21,    2.44,  100.00,    2.05,    0.00
04.12.2003 08:30:00,  999.12,    2.46,  100.00,    2.22,    0.00
04.12.2003 08:40:00,  998.98,    2.55,  100.00,    2.27,    0.00
04.12.2003 08:50:00,  999.02,    2.62,  100.00,    2.61,    0.00
04.12.2003 09:00:00,  999.18,    2.52,  100.00,    3.09,    0.00
04.12.2003 09:10:00,  999.20,    2.53,  100.00,    2.59,    0.00
04.12.2003 09:20:00,  999.22,    2.54,  100.00,    2.67,    0.00
04.12.2003 09:30:00,  999.33,    2.53,  100.00,    2.28,    0.00
04.12.2003 09:40:00,  999.45,    2.57,  100.00,    2.15,    0.00
04.12.2003 09:50:00,  999.49,    2.57,  100.00,    2.72,    0.00
04.12.2003 10:00:00,  999.44,    2.61,  100.00,    2.88,    0.00
04.12.2003 10:10:00,  999.55,    2.65,  100.00,    2.64,    0.00
04.12.2003 10:20:00,  999.52,    2.64,  100.00,    3.01,    0.00
04.12.2003 10:30:00,  999.49,    2.67,  100.00,    3.30,    0.00
04.12.2003 10:40:00,  999.46,    2.73,  100.00,    3.15,    0.00
04.12.2003 10:50:00,  999.45,    2.77,  100.00,    4.16,    0.00
04.12.2003 11:00:00,  999.44,    2.82,  100.00,    3.08,    0.00
04.12.2003 11:10:00,  999.38,    2.84,  100.00,    3.68,    0.00
04.12.2003 11:20:00,  999.43,    2.89,  100.00,    3.40,    0.00
04.12.2003 11:30:00,  999.41,    2.91,  100.00,    3.38,    0.00
04.12.2003 11:40:00,  999.31,    3.00,  100.00,    2.95,    0.00
04.12.2003 11:50:00,  999.25,    3.04,  100.00,    2.75,    0.00
04.12.2003 12:00:00,  999.12,    3.06,  100.00,    2.71,    0.00
04.12.2003 12:10:00,  999.03,    3.14,  100.00,    2.43,    0.00
04.12.2003 12:20:00,  999.00,    3.18,  100.00,    2.76,    0.00
04.12.2003 12:30:00,  998.86,    3.25,  100.00,    2.49,    0.00
04.12.2003 12:40:00,  998.79,    3.31,  100.00,    2.57,    0.00
04.12.2003 12:50:00,  998.79,    3.41,  100.00,    2.36,    0.00
04.12.2003 13:00:00,  998.73,    3.51,  100.00,    2.37,    0.00
04.12.2003 13:10:00,  998.66,    3.51,  100.00,    2.53,    0.00
04.12.2003 13:20:00,  998.59,    3.57,  100.00,    2.49,    0.00
04.12.2003 13:30:00,  998.45,    3.61,  100.00,    2.20,    0.00
04.12.2003 13:40:00,  998.31,    3.66,  100.00,    2.24,    0.00
04.12.2003 13:50:00,  998.36,    3.72,  100.00,    1.96,    0.00
04.12.2003 14:00:00,  998.27,    3.76,  100.00,    1.90,    0.00
04.12.2003 14:10:00,  998.38,    3.82,  100.00,    1.72,    0.00
04.12.2003 14:20:00,  998.28,    3.86,  100.00,    1.79,    0.00
04.12.2003 14:30:00,  998.31,    3.88,  100.00,    2.00,    0.00
04.12.2003 14:40:00,  998.34,    4.02,  100.00,    1.93,    0.00
04.12.2003 14:50:00,  998.45,    4.10,  100.00,    2.47,    0.00
04.12.2003 15:00:00,  998.52,    4.16,  100.00,    2.41,    0.00
04.12.2003 15:10:00,  998.49,    4.23,  100.00,    1.71,    0.00
04.12.2003 15:20:00,  998.54,    4.24,  100.00,    2.31,    0.00
04.12.2003 15:30:00,  998.61,    4.24,  100.00,    2.49,    0.00
04.12.2003 15:40:00,  998.71,    4.24,  100.00,    2.05,    0.00
04.12.2003 15:50:00,  998.74,    4.24,   99.80,    3.08,    0.00
04.12.2003 16:00:00,  998.80,    4.19,   99.40,    3.24,    0.00
04.12.2003 16:10:00,  998.78,    4.07,   98.90,    4.88,    0.00
04.12.2003 16:20:00,  998.82,    4.01,   98.30,    2.95,    0.00
04.12.2003 16:30:00,  998.84,    3.98,   98.10,    1.99,    0.00
04.12.2003 16:40:00,  998.91,    3.97,   98.20,    2.12,    0.00
04.12.2003 16:50:00,  998.89,    3.96,   98.40,    2.04,    0.00
04.12.2003 17:00:00,  998.98,    3.94,   98.50,    3.02,    0.00
04.12.2003 17:10:00,  998.85,    3.91,   98.40,    5.06,    0.00
04.12.2003 17:20:00,  998.88,    3.91,   98.10,    4.32,    0.00
04.12.2003 17:30:00,  998.94,    3.91,   97.70,    3.98,    0.00
04.12.2003 17:40:00,  999.00,    3.85,   97.20,    4.25,    0.00
04.12.2003 17:50:00,  999.07,    3.84,   96.60,    3.34,    0.00
04.12.2003 18:00:00,  999.13,    3.84,   96.20,    2.53,    0.00
04.12.2003 18:10:00,  999.11,    3.81,   96.60,    2.59,    0.00
04.12.2003 18:20:00,  999.10,    3.76,   97.00,    2.08,    0.00
04.12.2003 18:30:00,  999.19,    3.68,   97.00,    2.56,    0.00
04.12.2003 18:40:00,  999.25,    3.64,   96.90,    2.35,    0.00
04.12.2003 18:50:00,  999.25,    3.59,   96.10,    3.32,    0.00
04.12.2003 19:00:00,  999.33,    3.60,   95.80,    3.69,    0.00
04.12.2003 19:10:00,  999.38,    3.59,   95.60,    2.90,    0.00
04.12.2003 19:20:00,  999.43,    3.58,   95.80,    3.62,    0.00
04.12.2003 19:30:00,  999.49,    3.52,   96.00,    3.86,    0.00
04.12.2003 19:40:00,  999.51,    3.51,   96.20,    3.49,    0.00
04.12.2003 19:50:00,  999.52,    3.50,   96.70,    2.85,    0.00
04.12.2003 20:00:00,  999.49,    3.45,   97.00,    1.76,    0.00
04.12.2003 20:10:00,  999.56,    3.44,   97.10,    2.12,    0.00
04.12.2003 20:20:00,  999.62,    3.44,   96.90,    2.28,    0.00
04.12.2003 20:30:00,  999.67,    3.43,   96.90,    2.72,    0.00
04.12.2003 20:40:00,  999.76,    3.38,   96.90,    3.56,    0.00
04.12.2003 20:50:00,  999.83,    3.39,   96.30,    3.04,    0.00
04.12.2003 21:00:00,  999.92,    3.45,   95.80,    2.16,    0.00
04.12.2003 21:10:00, 1000.01,    3.53,   94.90,    2.26,    0.00
04.12.2003 21:20:00, 1000.02,    3.58,   94.20,    1.99,    0.00
04.12.2003 21:30:00, 1000.03,    3.53,   94.70,    1.49,    0.00
04.12.2003 21:40:00, 1000.13,    3.50,   95.60,    1.35,    0.00
04.12.2003 21:50:00, 1000.12,    3.42,   96.30,    1.99,    0.00
04.12.2003 22:00:00, 1000.12,    3.36,   96.60,    2.43,    0.00
04.12.2003 22:10:00, 1000.11,    3.38,   96.50,    1.99,    0.00
04.12.2003 22:20:00, 1000.18,    3.38,   96.30,    2.07,    0.00
04.12.2003 22:30:00, 1000.24,    3.38,   96.00,    2.33,    0.00
04.12.2003 22:40:00, 1000.35,    3.38,   95.30,    2.08,    0.00
04.12.2003 22:50:00, 1000.48,    3.37,   95.60,    2.23,    0.00
04.12.2003 23:00:00, 1000.61,    3.34,   95.40,    0.96,    0.00
04.12.2003 23:10:00, 1000.62,    3.34,   95.70,    0.68,    0.00
04.12.2003 23:20:00, 1000.59,    3.31,   96.20,    0.70,    0.00
04.12.2003 23:30:00, 1000.59,    3.31,   96.80,    0.77,    0.00
04.12.2003 23:40:00, 1000.59,    3.31,   97.10,    0.68,    0.00
04.12.2003 23:50:00, 1000.55,    3.45,   97.20,    0.46,    0.00
05.12.2003 00:00:00, 1000.51,    3.39,   96.50,    0.40,    0.00
05.12.2003 00:10:00, 1000.62,    3.29,   96.40,    1.18,    0.00
05.12.2003 00:20:00, 1000.75,    3.26,   95.70,    1.18,    0.00
05.12.2003 00:30:00, 1000.87,    3.27,   95.30,    0.65,    0.00
05.12.2003 00:40:00, 1000.96,    3.25,   95.50,    0.75,    0.00
05.12.2003 00:50:00, 1001.03,    3.31,   96.10,    0.52,    0.00
05.12.2003 01:00:00, 1000.97,    3.35,   95.90,    0.49,    0.00
05.12.2003 01:10:00, 1000.95,    3.19,   96.10,    0.82,    0.00
05.12.2003 01:20:00, 1000.94,    3.08,   96.00,    1.25,    0.00
05.12.2003 01:30:00, 1001.00,    3.11,   95.40,    0.69,    0.00
05.12.2003 01:40:00, 1001.08,    3.22,   94.80,    0.48,    0.00
05.12.2003 01:50:00, 1001.27,    3.34,   94.70,    0.44,    0.00
05.12.2003 02:00:00, 1001.38,    3.26,   94.50,    1.03,    0.00
05.12.2003 02:10:00, 1001.42,    3.21,   95.10,    0.72,    0.00
05.12.2003 02:20:00, 1001.43,    3.28,   95.40,    0.51,    0.00
05.12.2003 02:30:00, 1001.38,    3.24,   95.30,    0.57,    0.00
05.12.2003 02:40:00, 1001.29,    3.19,   94.90,    0.89,    0.00
05.12.2003 02:50:00, 1001.26,    3.15,   93.50,    1.90,    0.00
05.12.2003 03:00:00, 1001.48,    3.17,   92.80,    1.59,    0.00
05.12.2003 03:10:00, 1001.47,    3.18,   93.00,    0.80,    0.00
05.12.2003 03:20:00, 1001.35,    3.17,   93.80,    0.71,    0.00
05.12.2003 03:30:00, 1001.38,    3.13,   94.40,    0.64,    0.00
05.12.2003 03:40:00, 1001.41,    3.17,   94.20,    0.75,    0.00
05.12.2003 03:50:00, 1001.03,    3.15,   94.10,    1.19,    0.00
05.12.2003 04:00:00, 1000.88,    3.04,   95.20,    1.13,    0.00
05.12.2003 04:10:00, 1000.97,    3.05,   95.20,    0.89,    0.00
05.12.2003 04:20:00, 1000.84,    3.11,   94.90,    0.58,    0.00
05.12.2003 04:30:00, 1000.70,    3.08,   94.90,    0.78,    0.00
05.12.2003 04:40:00, 1000.62,    3.01,   94.90,    0.94,    0.00
05.12.2003 04:50:00, 1000.70,    2.99,   95.30,    0.68,    0.00
05.12.2003 05:00:00, 1000.71,    2.99,   94.90,    0.99,    0.00
05.12.2003 05:10:00, 1000.79,    2.92,   94.80,    1.22,    0.00
05.12.2003 05:20:00, 1000.79,    2.91,   94.40,    1.42,    0.00
05.12.2003 05:30:00, 1000.69,    2.87,   94.80,    1.26,    0.00
05.12.2003 05:40:00, 1000.63,    2.85,   94.90,    1.24,    0.00
05.12.2003 05:50:00, 1000.58,    2.85,   95.30,    1.26,    0.00
05.12.2003 06:00:00, 1000.34,    2.77,   95.10,    1.32,    0.00
05.12.2003 06:10:00, 1000.20,    2.75,   95.40,    1.85,    0.00
05.12.2003 06:20:00, 1000.71,    2.74,   95.70,    0.91,    0.00
05.12.2003 06:30:00, 1000.93,    2.81,   95.70,    0.67,    0.00
05.12.2003 06:40:00, 1001.02,    2.86,   95.30,    1.20,    0.00
05.12.2003 06:50:00, 1000.97,    2.87,   94.50,    1.21,    0.00
05.12.2003 07:00:00, 1000.88,    2.80,   94.80,    1.18,    0.00
05.12.2003 07:10:00, 1001.06,    2.78,   94.60,    0.79,    0.00
05.12.2003 07:20:00, 1001.15,    2.77,   94.70,    1.05,    0.00
05.12.2003 07:30:00, 1001.43,    2.77,   95.00,    0.77,    0.00
05.12.2003 07:40:00, 1001.30,    2.75,   95.40,    1.22,    0.00
05.12.2003 07:50:00, 1001.66,    2.79,   95.80,    0.77,    0.00
05.12.2003 08:00:00, 1001.75,    2.79,   95.30,    1.23,    0.00
05.12.2003 08:10:00, 1001.89,    2.77,   94.90,    0.99,    0.00
05.12.2003 08:20:00, 1001.91,    2.78,   94.70,    0.88,    0.00
05.12.2003 08:30:00, 1002.06,    2.74,   95.00,    1.04,    0.00
05.12.2003 08:40:00, 1002.41,    2.82,   95.20,    0.75,    0.00
05.12.2003 08:50:00, 1002.51,    2.81,   94.90,    1.05,    0.00
05.12.2003 09:00:00, 1002.40,    2.77,   94.60,    1.10,    0.00
05.12.2003 09:10:00, 1002.32,    2.81,   94.70,    1.00,    0.00
05.12.2003 09:20:00, 1002.07,    2.84,   94.30,    1.22,    0.00
05.12.2003 09:30:00, 1002.08,    2.82,   94.50,    0.91,    0.00
05.12.2003 09:40:00, 1002.36,    2.84,   94.30,    0.86,    0.00
05.12.2003 09:50:00, 1002.19,    2.90,   94.30,    1.01,    0.00
05.12.2003 10:00:00, 1002.44,    2.91,   94.40,    0.82,    0.00
05.12.2003 10:10:00, 1002.58,    2.96,   94.10,    0.80,    0.00
05.12.2003 10:20:00, 1002.60,    2.99,   93.60,    1.23,    0.00
05.12.2003 10:30:00, 1002.72,    3.07,   93.40,    0.62,    0.00
05.12.2003 10:40:00, 1002.66,    3.08,   93.50,    0.97,    0.00
05.12.2003 10:50:00, 1002.52,    2.96,   94.10,    1.09,    0.00
05.12.2003 11:00:00, 1002.53,    2.95,   94.10,    1.40,    0.00
05.12.2003 11:10:00, 1002.40,    2.85,   93.30,    1.32,    0.00
05.12.2003 11:20:00, 1002.31,    2.85,   93.50,    0.94,    0.00
05.12.2003 11:30:00, 1002.26,    2.84,   92.90,    1.38,    0.00
05.12.2003 11:40:00, 1002.26,    2.86,   92.90,    1.19,    0.00
05.12.2003 11:50:00, 1002.19,    2.90,   93.40,    1.27,    0.00
05.12.2003 12:00:00, 1001.95,    2.84,   93.80,    2.08,    0.00
05.12.2003 12:10:00, 1001.84,    2.74,   94.50,    1.15,    0.00
05.12.2003 12:20:00, 1001.67,    2.80,   95.00,    1.23,    0.00
05.12.2003 12:30:00, 1001.66,    2.80,   94.80,    0.73,    0.00
05.12.2003 12:40:00, 1001.76,    2.87,   94.50,    0.84,    0.00
05.12.2003 12:50:00, 1001.65,    2.84,   94.20,    0.91,    0.00
05.12.2003 13:00:00, 1001.59,    2.75,   94.20,    1.05,    0.00
05.12.2003 13:10:00, 1001.67,    2.73,   93.80,    1.67,    0.00
05.12.2003 13:20:00, 1001.58,    2.66,   94.00,    1.37,    0.00
05.12.2003 13:30:00, 1001.44,    2.64,   94.30,    1.80,    0.00
05.12.2003 13:40:00, 1001.23,    2.70,   94.50,    1.44,    0.00
05.12.2003 13:50:00, 1001.01,    2.70,   93.80,    2.49,    0.00
05.12.2003 14:00:00, 1000.91,    2.64,   93.80,    2.00,    0.00
05.12.2003 14:10:00, 1001.02,    2.68,   94.10,    1.50,    0.00
05.12.2003 14:20:00, 1001.04,    2.71,   93.50,    1.61,    0.00
05.12.2003 14:30:00, 1000.95,    2.78,   93.00,    1.18,    0.00
05.12.2003 14:40:00, 1000.91,    2.87,   92.50,    1.61,    0.00
05.12.2003 14:50:00, 1000.67,    2.79,   91.40,    2.09,    0.00
05.12.2003 15:00:00, 1000.47,    2.70,   91.00,    2.28,    0.00
05.12.2003 15:10:00, 1000.47,    2.76,   91.20,    1.10,    0.00
05.12.2003 15:20:00, 1000.66,    2.71,   91.10,    1.88,    0.00
05.12.2003 15:30:00, 1000.73,    2.64,   91.80,    1.16,    0.00
05.12.2003 15:40:00, 1000.56,    2.70,   92.20,    0.85,    0.00
05.12.2003 15:50:00, 1000.47,    2.74,   92.00,    0.65,    0.00
05.12.2003 16:00:00, 1000.52,    2.75,   91.80,    0.85,    0.00
05.12.2003 16:10:00, 1000.59,    2.73,   91.30,    0.95,    0.00
05.12.2003 16:20:00, 1000.62,    2.75,   91.10,    1.05,    0.00
05.12.2003 16:30:00, 1000.57,    2.72,   91.50,    0.94,    0.00
05.12.2003 16:40:00, 1000.44,    2.62,   91.80,    1.17,    0.00
05.12.2003 16:50:00, 1000.39,    2.64,   92.00,    1.28,    0.00
05.12.2003 17:00:00, 1000.15,    2.56,   92.30,    1.58,    0.00
05.12.2003 17:10:00,  999.94,    2.50,   92.80,    1.52,    0.00
05.12.2003 17:20:00,  999.95,    2.51,   92.60,    1.18,    0.00
05.12.2003 17:30:00,  999.95,    2.48,   92.50,    1.47,    0.00
05.12.2003 17:40:00,  999.92,    2.43,   93.00,    1.79,    0.00
05.12.2003 17:50:00,  999.93,    2.37,   93.30,    2.63,    0.00
05.12.2003 18:00:00,  999.90,    2.37,   93.30,    2.44,    0.00
05.12.2003 18:10:00,  999.74,    2.37,   93.20,    2.22,    0.00
05.12.2003 18:20:00,  999.54,    2.32,   93.30,    2.67,    0.00
05.12.2003 18:30:00,  999.46,    2.30,   93.30,    2.37,    0.00
05.12.2003 18:40:00,  999.46,    2.28,   93.50,    2.66,    0.00
05.12.2003 18:50:00,  999.36,    2.24,   93.60,    2.48,    0.00
05.12.2003 19:00:00,  999.34,    2.24,   93.90,    1.85,    0.00
05.12.2003 19:10:00,  999.23,    2.24,   94.00,    1.82,    0.00
05.12.2003 19:20:00,  999.18,    2.19,   94.00,    2.44,    0.00
05.12.2003 19:30:00,  999.11,    2.17,   94.10,    1.59,    0.00
05.12.2003 19:40:00,  999.00,    2.08,   93.90,    2.40,    0.00
05.12.2003 19:50:00,  998.77,    1.94,   94.10,    2.13,    0.00
05.12.2003 20:00:00,  998.58,    1.96,   94.30,    0.90,    0.00
05.12.2003 20:10:00,  998.31,    1.98,   94.10,    2.02,    0.00
05.12.2003 20:20:00,  998.23,    1.92,   93.90,    2.92,    0.00
05.12.2003 20:30:00,  998.12,    1.87,   94.00,    2.24,    0.00
05.12.2003 20:40:00,  998.09,    1.84,   93.90,    1.79,    0.00
05.12.2003 20:50:00,  998.05,    1.84,   94.00,    1.20,    0.00
05.12.2003 21:00:00,  997.82,    1.87,   93.70,    1.85,    0.00
05.12.2003 21:10:00,  997.57,    1.87,   93.80,    0.83,    0.00
05.12.2003 21:20:00,  997.68,    1.93,   93.70,    0.61,    0.00
05.12.2003 21:30:00,  997.57,    1.95,   93.50,    1.46,    0.00
05.12.2003 21:40:00,  997.36,    1.86,   94.00,    1.74,    0.00
05.12.2003 21:50:00,  997.20,    1.84,   94.20,    0.99,    0.00
05.12.2003 22:00:00,  996.97,    1.89,   94.50,    1.09,    0.00
05.12.2003 22:10:00,  997.03,    2.08,   94.50,    0.52,    0.00
05.12.2003 22:20:00,  996.96,    2.19,   93.70,    0.47,    0.00
05.12.2003 22:30:00,  996.61,    2.11,   93.60,    1.53,    0.00
05.12.2003 22:40:00,  996.25,    2.06,   94.20,    1.24,    0.00
05.12.2003 22:50:00,  996.21,    2.11,   94.40,    0.55,    0.00
05.12.2003 23:00:00,  996.07,    2.14,   94.40,    0.84,    0.00
05.12.2003 23:10:00,  995.87,    2.14,   94.70,    0.97,    0.00
05.12.2003 23:20:00,  995.76,    2.30,   94.30,    0.63,    0.00
05.12.2003 23:30:00,  995.57,    2.40,   94.00,    0.68,    0.00
05.12.2003 23:40:00,  995.32,    2.31,   93.20,    1.40,    0.00
05.12.2003 23:50:00,  995.09,    2.24,   93.00,    1.07,    0.00
06.12.2003 00:00:00,  994.89,    2.16,   92.90,    0.60,    0.00
06.12.2003 00:10:00,  994.65,    2.20,   93.20,    0.47,    0.00
06.12.2003 00:20:00,  994.29,    2.21,   93.10,    0.73,    0.00
06.12.2003 00:30:00,  994.05,    2.33,   93.40,    1.12,    0.00
06.12.2003 00:40:00,  993.93,    2.55,   93.00,    1.14,    0.00
06.12.2003 00:50:00,  993.76,    2.68,   92.50,    1.65,    0.00
06.12.2003 01:00:00,  993.49,    2.56,   92.60,    0.97,    0.00
06.12.2003 01:10:00,  993.25,    2.50,   93.00,    1.98,    0.00
06.12.2003 01:20:00,  993.27,    2.44,   93.40,    1.24,    0.00
06.12.2003 01:30:00,  992.88,    2.51,   93.40,    1.17,    0.00
06.12.2003 01:40:00,  992.48,    2.67,   93.70,    0.74,    0.00
06.12.2003 01:50:00,  992.36,    2.88,   93.70,    1.16,    0.00
06.12.2003 02:00:00,  992.31,    3.17,   94.00,    1.11,    0.00
06.12.2003 02:10:00,  992.22,    3.28,   93.50,    1.17,    0.00
06.12.2003 02:20:00,  992.14,    3.27,   93.60,    1.65,    0.00
06.12.2003 02:30:00,  992.04,    3.28,   93.80,    1.47,    0.00
06.12.2003 02:40:00,  991.96,    3.48,   94.20,    1.11,    0.00
06.12.2003 02:50:00,  991.84,    3.80,   94.00,    1.92,    0.00
06.12.2003 03:00:00,  991.63,    4.30,   94.40,    1.36,    0.00
06.12.2003 03:10:00,  991.39,    5.13,   93.50,    2.81,    0.00
06.12.2003 03:20:00,  991.29,    5.60,   92.20,    2.43,    0.00
06.12.2003 03:30:00,  990.91,    5.65,   91.70,    3.62,    0.00
06.12.2003 03:40:00,  990.66,    5.69,   91.10,    3.65,    0.00
06.12.2003 03:50:00,  990.43,    5.78,   90.10,    4.09,    0.00
06.12.2003 04:00:00,  990.44,    5.79,   89.50,    4.42,    0.00
06.12.2003 04:10:00,  990.14,    5.70,   89.70,    5.10,    0.00
06.12.2003 04:20:00,  989.95,    5.65,   90.30,    4.28,    0.00
06.12.2003 04:30:00,  989.85,    5.66,   90.80,    3.18,    0.00
06.12.2003 04:40:00,  989.78,    5.82,   90.60,    2.83,    0.00
06.12.2003 04:50:00,  989.72,    5.96,   89.90,    3.46,    0.00
06.12.2003 05:00:00,  989.60,    6.01,   89.90,    3.64,    0.00
06.12.2003 05:10:00,  989.26,    6.12,   89.70,    2.74,    0.00
06.12.2003 05:20:00,  989.12,    6.34,   89.00,    3.34,    0.00
06.12.2003 05:30:00,  988.95,    6.43,   88.70,    3.44,    0.00
06.12.2003 05:40:00,  988.95,    6.34,   89.40,    3.90,    0.00
06.12.2003 05:50:00,  988.80,    6.32,   89.40,    3.79,    0.00
06.12.2003 06:00:00,  988.75,    6.34,   88.70,    4.23,    0.00
06.12.2003 06:10:00,  988.77,    6.34,   88.50,    3.78,    0.00
06.12.2003 06:20:00,  988.80,    6.30,   88.30,    4.28,    0.00
06.12.2003 06:30:00,  988.75,    6.17,   88.70,    4.30,    0.00
06.12.2003 06:40:00,  988.73,    6.03,   89.20,    3.74,    0.00
06.12.2003 06:50:00,  988.73,    5.93,   89.60,    3.93,    0.00
06.12.2003 07:00:00,  988.55,    5.91,   89.70,    3.65,    0.00
06.12.2003 07:10:00,  988.57,    5.95,   89.40,    3.40,    0.00
06.12.2003 07:20:00,  988.50,    6.01,   88.80,    3.76,    0.00
06.12.2003 07:30:00,  988.57,    6.10,   88.40,    3.50,    0.00
