Date Time,p (mbar),T (degC),rh (%),wv (m/s),rain (mm)
02.01.2008 04:10:00,  998.11,   -3.55,   95.80,    0.68,    0.00
02.01.2008 04:20:00,  998.11,   -3.57,   95.80,    1.57,    0.00
02.01.2008 04:30:00,  998.15,   -3.61,   95.90,    2.31,    0.00
02.01.2008 04:40:00,  998.12,   -3.66,   95.90,    2.04,    0.00
02.01.2008 04:50:00,  998.11,   -3.60,   96.20,    1.43,    0.00
02.01.2008 05:00:00,  998.12,   -3.57,   96.20,    1.20,    0.00
02.01.2008 05:10:00,  998.19,   -3.49,   96.20,    1.44,    0.00
02.01.2008 05:20:00,  998.10,   -3.40,   96.10,    1.63,    0.00
02.01.2008 05:30:00,  998.10,   -3.29,   95.90,    1.58,    0.00
02.01.2008 05:40:00,  998.11,   -3.24,   95.60,    1.08,    0.00
02.01.2008 05:50:00,  998.18,   -3.33,   95.10,    0.37,    0.00
02.01.2008 06:00:00,  998.10,   -3.36,   95.10,    0.48,    0.00
02.01.2008 06:10:00,  998.10,   -3.14,   95.00,    0.39,    0.00
02.01.2008 06:20:00,  998.10,   -3.13,   94.40,    0.30,    0.00
02.01.2008 06:30:00,  998.05,   -3.07,   94.00,    0.46,    0.00
02.01.2008 06:40:00,  997.99,   -3.04,   93.60,    0.72,    0.00
02.01.2008 06:50:00,  997.97,   -2.93,   93.10,    0.37,    0.00
02.01.2008 07:00:00,  997.97,   -2.92,   92.60,    0.39,    0.00
02.01.2008 07:10:00,  997.93,   -2.94,   92.30,    0.70,    0.00
02.01.2008 07:20:00,  997.89,   -2.93,   92.20,    0.93,    0.00
02.01.2008 07:30:00,  997.77,   -2.86,   92.00,    0.36,    0.00
02.01.2008 07:40:00,  997.67,   -2.75,   91.20,    0.68,    0.00
02.01.2008 07:50:00,  997.70,   -2.86,   90.50,    0.49,    0.00
02.01.2008 08:00:00,  997.73,   -2.90,   90.50,    0.32,    0.00
02.01.2008 08:10:00,  997.69,   -3.11,   90.90,    0.08,    0.00
02.01.2008 08:20:00,  997.73,   -3.15,   91.80,    0.28,    0.00
02.01.2008 08:30:00,  997.73,   -3.02,   91.80,    0.35,    0.00
02.01.2008 08:40:00,  997.72,   -3.05,   91.50,    0.25,    0.00
02.01.2008 08:50:00,  997.81,   -3.10,   91.70,    0.88,    0.00
02.01.2008 09:00:00,  997.91,   -3.37,   92.80,    0.98,    0.00
02.01.2008 09:10:00,  997.90,   -3.40,   93.30,    1.65,    0.00
02.01.2008 09:20:00,  997.96,   -3.30,   93.40,    1.49,    0.00
02.01.2008 09:30:00,  997.99,   -3.11,   93.40,    0.44,    0.00
02.01.2008 09:40:00,  998.10,   -2.93,   93.00,    0.93,    0.00
02.01.2008 09:50:00,  998.04,   -2.87,   93.30,    0.67,    0.00
02.01.2008 10:00:00,  998.00,   -2.75,   92.80,    1.04,    0.00
02.01.2008 10:10:00,  997.87,   -2.77,   92.40,    0.87,    0.00
02.01.2008 10:20:00,  997.85,   -2.70,   92.00,    1.04,    0.00
02.01.2008 10:30:00,  997.76,   -2.66,   91.40,    1.55,    0.00
02.01.2008 10:40:00,  997.84,   -2.76,   91.40,    1.44,    0.00
02.01.2008 10:50:00,  997.83,   -2.67,   91.40,    1.09,    0.00
02.01.2008 11:00:00,  997.73,   -2.53,   90.70,    1.15,    0.00
02.01.2008 11:10:00,  997.73,   -2.32,   90.30,    0.95,    0.00
02.01.2008 11:20:00,  997.61,   -2.05,   89.40,    0.61,    0.00
02.01.2008 11:30:00,  997.49,   -1.75,   88.00,    0.97,    0.00
02.01.2008 11:40:00,  997.29,   -1.83,   87.30,    0.87,    0.00
02.01.2008 11:50:00,  997.21,   -1.75,   87.40,    1.04,    0.00
02.01.2008 12:00:00,  997.06,   -1.73,   86.90,    1.21,    0.00
02.01.2008 12:10:00,  996.89,   -1.47,   86.00,    1.20,    0.00
02.01.2008 12:20:00,  996.86,   -1.43,   84.60,    1.99,    0.00
02.01.2008 12:30:00,  996.75,   -1.40,   84.30,    2.22,    0.00
02.01.2008 12:40:00,  996.73,   -1.30,   83.80,    2.49,    0.00
02.01.2008 12:50:00,  996.61,   -1.30,   83.70,    2.81,    0.00
02.01.2008 13:00:00,  996.46,   -1.01,   83.20,    2.44,    0.00
02.01.2008 13:10:00,  996.31,   -0.84,   81.80,    3.04,    0.00
02.01.2008 13:20:00,  996.18,   -1.01,   82.20,    2.72,    0.00
02.01.2008 13:30:00,  996.06,   -1.01,   81.60,    3.27,    0.00
02.01.2008 13:40:00,  995.96,   -1.10,   81.10,    3.79,    0.00
02.01.2008 13:50:00,  995.80,   -1.03,   81.00,    4.18,    0.00
02.01.2008 14:00:00,  995.71,   -1.16,   81.10,    4.43,    0.00
02.01.2008 14:10:00,  995.65,   -1.38,   81.60,    5.39,    0.00
02.01.2008 14:20:00,  995.66,   -1.47,   81.40,    4.23,    0.00
02.01.2008 14:30:00,  995.64,   -1.75,   81.90,    3.45,    0.00
02.01.2008 14:40:00,  995.72,   -1.83,   82.70,    2.73,    0.00
02.01.2008 14:50:00,  995.65,   -1.82,   83.00,    2.77,    0.00
02.01.2008 15:00:00,  995.64,   -2.08,   84.20,    3.20,    0.00
02.01.2008 15:10:00,  995.64,   -2.23,   84.50,    3.20,    0.00
02.01.2008 15:20:00,  995.64,   -2.36,   84.90,    2.43,    0.00
02.01.2008 15:30:00,  995.56,   -2.52,   85.60,    3.30,    0.00
02.01.2008 15:40:00,  995.51,   -2.64,   86.30,    3.90,    0.00
02.01.2008 15:50:00,  995.51,   -2.68,   86.60,    3.39,    0.00
02.01.2008 16:00:00,  995.43,   -2.70,   86.60,    2.44,    0.00
02.01.2008 16:10:00,  995.35,   -2.70,   86.80,    2.27,    0.00
02.01.2008 16:20:00,  995.24,   -2.73,   87.00,    3.68,    0.00
02.01.2008 16:30:00,  995.14,   -2.75,   86.70,    4.27,    0.00
02.01.2008 16:40:00,  995.03,   -2.70,   87.00,    3.75,    0.00
02.01.2008 16:50:00,  994.99,   -2.63,   86.80,    2.92,    0.00
02.01.2008 17:00:00,  994.90,   -2.56,   86.70,    3.34,    0.00
02.01.2008 17:10:00,  994.80,   -2.50,   86.60,    3.33,    0.00
02.01.2008 17:20:00,  994.70,   -2.42,   86.50,    3.88,    0.00
02.01.2008 17:30:00,  994.65,   -2.36,   86.30,    3.83,    0.00
02.01.2008 17:40:00,  994.55,   -2.30,   86.40,    4.40,    0.00
02.01.2008 17:50:00,  994.44,   -2.30,   86.30,    4.58,    0.00
02.01.2008 18:00:00,  994.27,   -2.30,   86.40,    4.68,    0.00
02.01.2008 18:10:00,  994.20,   -2.28,   86.00,    4.20,    0.00
02.01.2008 18:20:00,  994.10,   -2.30,   85.90,    4.83,    0.00
02.01.2008 18:30:00,  994.02,   -2.35,   86.30,    4.24,    0.00
02.01.2008 18:40:00,  994.01,   -2.37,   86.40,    3.88,    0.00
02.01.2008 18:50:00,  993.93,   -2.42,   86.30,    3.89,    0.00
02.01.2008 19:00:00,  993.84,   -2.44,   86.60,    2.91,    0.00
02.01.2008 19:10:00,  993.71,   -2.43,   86.60,    4.05,    0.00
02.01.2008 19:20:00,  993.67,   -2.37,   86.70,    3.19,    0.00
02.01.2008 19:30:00,  993.56,   -2.34,   86.30,    3.10,    0.00
02.01.2008 19:40:00,  993.41,   -2.29,   85.80,    2.78,    0.00
02.01.2008 19:50:00,  993.27,   -2.24,   85.50,    2.93,    0.00
02.01.2008 20:00:00,  993.19,   -2.21,   84.90,    3.37,    0.00
02.01.2008 20:10:00,  993.07,   -2.24,   85.10,    3.47,    0.00
02.01.2008 20:20:00,  992.92,   -2.24,   85.30,    4.26,    0.00
02.01.2008 20:30:00,  992.80,   -2.24,   85.30,    3.41,    0.00
02.01.2008 20:40:00,  992.72,   -2.21,   85.00,    3.35,    0.00
02.01.2008 20:50:00,  992.50,   -2.21,   85.20,    3.49,    0.00
02.01.2008 21:00:00,  992.33,   -2.25,   85.60,    4.64,    0.00
02.01.2008 21:10:00,  992.25,   -2.29,   85.80,    4.52,    0.00
02.01.2008 21:20:00,  992.15,   -2.29,   85.90,    4.73,    0.00
02.01.2008 21:30:00,  992.03,   -2.30,   86.00,    5.14,    0.00
02.01.2008 21:40:00,  991.87,   -2.30,   86.20,    5.89,    0.00
02.01.2008 21:50:00,  991.83,   -2.24,   86.50,    5.13,    0.00
02.01.2008 22:00:00,  991.71,   -2.24,   86.70,    4.06,    0.00
02.01.2008 22:10:00,  991.57,   -2.19,   86.00,    3.62,    0.00
02.01.2008 22:20:00,  991.55,   -2.06,   83.10,    3.72,    0.00
02.01.2008 22:30:00,  991.43,   -1.97,   81.70,    3.35,    0.00
02.01.2008 22:40:00,  991.34,   -1.98,   81.70,    3.42,    0.00
02.01.2008 22:50:00,  991.27,   -2.03,   82.30,    3.14,    0.00
02.01.2008 23:00:00,  991.12,   -2.05,   82.20,    3.05,    0.00
02.01.2008 23:10:00,  990.96,   -2.18,   83.90,    3.68,    0.00
02.01.2008 23:20:00,  990.89,   -2.34,   85.10,    3.78,    0.00
02.01.2008 23:30:00,  990.82,   -2.43,   85.20,    3.81,    0.00
02.01.2008 23:40:00,  990.77,   -2.44,   84.80,    3.51,    0.00
02.01.2008 23:50:00,  990.72,   -2.47,   84.50,    3.97,    0.00
03.01.2008 00:00:00,  990.62,   -2.49,   84.20,    3.38,    0.00
03.01.2008 00:10:00,  990.54,   -2.49,   84.10,    3.20,    0.00
03.01.2008 00:20:00,  990.45,   -2.50,   83.90,    3.58,    0.00
03.01.2008 00:30:00,  990.35,   -2.50,   83.70,    2.85,    0.00
03.01.2008 00:40:00,  990.17,   -2.50,   83.30,    2.97,    0.00
03.01.2008 00:50:00,  990.06,   -2.45,   82.80,    2.92,    0.00
03.01.2008 01:00:00,  989.97,   -2.42,   81.90,    2.95,    0.00
03.01.2008 01:10:00,  989.85,   -2.33,   80.70,    3.08,    0.00
03.01.2008 01:20:00,  989.82,   -2.32,   80.80,    3.25,    0.00
03.01.2008 01:30:00,  989.70,   -2.40,   81.70,    3.89,    0.00
03.01.2008 01:40:00,  989.62,   -2.46,   82.30,    3.61,    0.00
03.01.2008 01:50:00,  989.53,   -2.51,   83.00,    3.33,    0.00
03.01.2008 02:00:00,  989.49,   -2.57,   83.10,    3.98,    0.00
03.01.2008 02:10:00,  989.43,   -2.61,   83.40,    4.16,    0.00
03.01.2008 02:20:00,  989.38,   -2.64,   83.60,    3.86,    0.00
03.01.2008 02:30:00,  989.34,   -2.64,   83.60,    3.49,    0.00
03.01.2008 02:40:00,  989.36,   -2.63,   83.30,    3.35,    0.00
03.01.2008 02:50:00,  989.26,   -2.63,   83.20,    3.50,    0.00
03.01.2008 03:00:00,  989.06,   -2.64,   83.20,    3.62,    0.00
03.01.2008 03:10:00,  988.98,   -2.69,   83.30,    3.78,    0.00
03.01.2008 03:20:00,  988.94,   -2.70,   83.10,    3.65,    0.00
03.01.2008 03:30:00,  988.96,   -2.70,   83.00,    3.56,    0.00
03.01.2008 03:40:00,  988.85,   -2.70,   83.00,    3.16,    0.00
03.01.2008 03:50:00,  988.80,   -2.70,   83.20,    3.06,    0.00
03.01.2008 04:00:00,  988.73,   -2.74,   83.50,    2.98,    0.00
03.01.2008 04:10:00,  988.68,   -2.86,   84.90,    3.20,    0.00
03.01.2008 04:20:00,  988.62,   -2.93,   85.80,    2.92,    0.00
03.01.2008 04:30:00,  988.58,   -2.98,   86.30,    2.75,    0.00
03.01.2008 04:40:00,  988.44,   -3.07,   86.60,    3.93,    0.00
03.01.2008 04:50:00,  988.27,   -3.11,   87.00,    3.51,    0.00
03.01.2008 05:00:00,  988.14,   -3.17,   87.20,    2.98,    0.00
03.01.2008 05:10:00,  988.09,   -3.17,   86.90,    3.38,    0.00
03.01.2008 05:20:00,  988.05,   -3.20,   87.00,    2.92,    0.00
03.01.2008 05:30:00,  988.00,   -3.24,   87.00,    2.79,    0.00
03.01.2008 05:40:00,  988.04,   -3.24,   86.90,    2.93,    0.00
03.01.2008 05:50:00,  988.01,   -3.20,   86.70,    2.48,    0.00
03.01.2008 06:00:00,  988.00,   -3.23,   86.70,    2.21,    0.00
03.01.2008 06:10:00,  987.95,   -3.28,   86.80,    2.95,    0.00
03.01.2008 06:20:00,  987.88,   -3.32,   87.00,    3.02,    0.00
03.01.2008 06:30:00,  987.80,   -3.31,   86.80,    3.19,    0.00
03.01.2008 06:40:00,  987.69,   -3.31,   86.70,    3.18,    0.00
03.01.2008 06:50:00,  987.59,   -3.31,   86.60,    3.80,    0.00
03.01.2008 07:00:00,  987.56,   -3.32,   86.50,    3.95,    0.00
03.01.2008 07:10:00,  987.45,   -3.39,   86.70,    4.06,    0.00
03.01.2008 07:20:00,  987.38,   -3.44,   86.80,    4.30,    0.00
03.01.2008 07:30:00,  987.34,   -3.51,   86.90,    4.45,    0.00
03.01.2008 07:40:00,  987.39,   -3.55,   86.90,    4.10,    0.00
03.01.2008 07:50:00,  987.36,   -3.49,   86.80,    2.05,    0.00
03.01.2008 08:00:00,  987.26,   -3.50,   86.60,    3.45,    0.00
03.01.2008 08:10:00,  987.38,   -3.44,   86.00,    2.16,    0.00
03.01.2008 08:20:00,  987.40,   -3.44,   86.10,    2.27,    0.00
03.01.2008 08:30:00,  987.48,   -3.42,   86.00,    2.27,    0.00
03.01.2008 08:40:00,  987.41,   -3.39,   85.90,    2.31,    0.00
03.01.2008 08:50:00,  987.35,   -3.41,   85.90,    2.62,    0.00
03.01.2008 09:00:00,  987.32,   -3.28,   84.70,    2.42,    0.00
03.01.2008 09:10:00,  987.29,   -3.19,   83.80,    2.30,    0.00
03.01.2008 09:20:00,  987.33,   -3.10,   83.00,    2.38,    0.00
03.01.2008 09:30:00,  987.26,   -3.03,   82.70,    2.24,    0.00
03.01.2008 09:40:00,  987.23,   -2.88,   80.70,    2.61,    0.00
03.01.2008 09:50:00,  987.13,   -2.62,   78.30,    2.57,    0.00
03.01.2008 10:00:00,  987.12,   -2.45,   76.60,    2.54,    0.00
03.01.2008 10:10:00,  987.13,   -2.30,   75.00,    3.34,    0.00
03.01.2008 10:20:00,  987.13,   -2.15,   73.80,    3.04,    0.00
03.01.2008 10:30:00,  987.16,   -2.10,   72.90,    3.68,    0.00
03.01.2008 10:40:00,  987.18,   -2.04,   72.80,    2.89,    0.00
03.01.2008 10:50:00,  987.22,   -1.99,   72.50,    3.45,    0.00
03.01.2008 11:00:00,  987.08,   -1.98,   72.10,    3.65,    0.00
03.01.2008 11:10:00,  986.97,   -1.93,   72.00,    3.34,    0.00
03.01.2008 11:20:00,  986.90,   -1.92,   71.60,    4.02,    0.00
03.01.2008 11:30:00,  986.90,   -1.87,   71.20,    3.62,    0.00
